01-11-2022 10:53:10.892 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$a5210057] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
01-11-2022 10:53:10.917 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$24a14d89] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
01-11-2022 10:53:11.347 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
01-11-2022 10:53:11.366 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
01-11-2022 10:53:11.379 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
01-11-2022 10:53:11.380 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.17]
01-11-2022 10:53:11.702 [main] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
01-11-2022 10:53:11.713 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
01-11-2022 10:53:11.714 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2638 ms
01-11-2022 10:53:12.613 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
01-11-2022 10:53:12.630 [main] INFO  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
01-11-2022 11:01:05.567 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - Starting SiteSearchEngineApplication on dikdack_PC with PID 16160 (started by vadim in C:\Users\vadim\OneDrive\Рабочий стол\SiteSearchEngine)
01-11-2022 11:01:05.578 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
01-11-2022 11:01:06.630 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
01-11-2022 11:01:06.712 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 73ms. Found 5 repository interfaces.
